ncbi_taxon_id,species,subspecies,family_x,target_list_status,sequencing_status,synonym,publication_id,aphia_id,url,scientificname,authority,status,rank,valid_AphiaID,valid_name,order,family_y,genus,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,modified,SpecCode,DepthRangeShallow,DepthRangeDeep,Northernmost,NorthSouthN,Southermost,NorthSouthS,Westernmost,WestEastW,Easternmost,WestEastE,TempMin,TempMax
934694,Squalus blainville,-,Squalidae,long_list,-,-,-,105924,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105924,Squalus blainville,"(Risso, 1827)",accepted,Species,105924,Squalus blainville,Squaliformes,Squalidae,Squalus,1,1,0,0,NA,2008-01-15T17:27:08Z,708,15,1500,50,N,37,S,20,W,38,E,11,18
935256,Hoplostethus crassispinus,-,Trachichthyidae,long_list,-,-,-,272225,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272225,Hoplostethus crassispinus,"Kotlyar, 1980",accepted,Species,272225,Hoplostethus crassispinus,Trachichthyiformes,Trachichthyidae,Hoplostethus,1,0,0,0,NA,2008-01-15T17:27:08Z,15678,280,600,34,N,18,N,109,E,153,W,NA,NA
935257,Hoplostethus melanopus,-,Trachichthyidae,long_list,-,-,-,217893,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217893,Hoplostethus melanopus,"(Weber, 1913)",accepted,Species,217893,Hoplostethus melanopus,Trachichthyiformes,Trachichthyidae,Hoplostethus,1,0,0,0,NA,2008-01-15T17:27:08Z,10668,400,914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935259,Hoplostethus ravurictus,-,Trachichthyidae,long_list,-,-,-,474955,https://www.marinespecies.org/aphia.php?p=taxdetails&id=474955,Hoplostethus ravurictus,"Gomon, 2008",accepted,Species,474955,Hoplostethus ravurictus,Trachichthyiformes,Trachichthyidae,Hoplostethus,1,0,0,0,NA,2010-05-06T09:57:44Z,65347,250,1000,10,S,20,S,NA,NA,NA,NA,NA,NA
935642,Starksia culebrae,-,Labrisomidae,long_list,-,-,-,276364,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276364,Starksia culebrae,"(Evermann & Marsh, 1899)",accepted,Species,276364,Starksia culebrae,Blenniiformes,Labrisomidae,Starksia,1,0,0,0,NA,2008-01-15T17:27:08Z,48257,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935643,Starksia multilepis,-,Labrisomidae,long_list,-,-,-,276378,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276378,Starksia multilepis,"Williams & Mounts, 2003",accepted,Species,276378,Starksia multilepis,Blenniiformes,Labrisomidae,Starksia,1,0,0,0,NA,2008-01-15T17:27:08Z,61475,NA,1,3,S,4,S,NA,NA,NA,NA,NA,NA
935644,Starksia occidentalis,-,Labrisomidae,long_list,-,-,-,276380,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276380,Starksia occidentalis,"Greenfield, 1979",accepted,Species,276380,Starksia occidentalis,Blenniiformes,Labrisomidae,Starksia,1,0,0,0,NA,2008-01-15T17:27:08Z,47271,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935645,Starksia sluiteri,-,Labrisomidae,long_list,-,-,-,276384,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276384,Starksia sluiteri,"(Metzelaar, 1919)",accepted,Species,276384,Starksia sluiteri,Blenniiformes,Labrisomidae,Starksia,1,0,0,0,NA,2008-01-15T17:27:08Z,27236,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937503,Starksia greenfieldi,-,Labrisomidae,long_list,-,-,-,593470,https://www.marinespecies.org/aphia.php?p=taxdetails&id=593470,Starksia greenfieldi,"Baldwin & Castillo, 2011",accepted,Species,593470,Starksia greenfieldi,Blenniiformes,Labrisomidae,Starksia,1,0,0,0,NA,2012-01-09T08:55:51Z,65914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937504,Starksia guttata,-,Labrisomidae,long_list,-,-,-,276371,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276371,Starksia guttata,"(Fowler, 1931)",accepted,Species,276371,Starksia guttata,Blenniiformes,Labrisomidae,Starksia,1,0,0,0,NA,2008-01-15T17:27:08Z,47273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937505,Starksia hassi,-,Labrisomidae,long_list,-,-,-,276372,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276372,Starksia hassi,"Klausewitz, 1958",accepted,Species,276372,Starksia hassi,Blenniiformes,Labrisomidae,Starksia,1,0,0,0,NA,2008-01-15T17:27:08Z,23736,6,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937506,Starksia langi,-,Labrisomidae,long_list,-,-,-,593471,https://www.marinespecies.org/aphia.php?p=taxdetails&id=593471,Starksia langi,"Baldwin & Castillo, 2011",accepted,Species,593471,Starksia langi,Blenniiformes,Labrisomidae,Starksia,1,0,0,0,NA,2012-01-09T08:55:51Z,65915,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937507,Starksia robertsoni,-,Labrisomidae,long_list,-,-,-,593469,https://www.marinespecies.org/aphia.php?p=taxdetails&id=593469,Starksia robertsoni,"Baldwin, Victor & Castillo, 2011",accepted,Species,593469,Starksia robertsoni,Blenniiformes,Labrisomidae,Starksia,1,0,0,0,NA,2012-01-09T08:55:51Z,65913,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937508,Starksia sangreyae,-,Labrisomidae,long_list,-,-,-,593465,https://www.marinespecies.org/aphia.php?p=taxdetails&id=593465,Starksia sangreyae,"Castillo & Baldwin, 2011",accepted,Species,593465,Starksia sangreyae,Blenniiformes,Labrisomidae,Starksia,1,0,0,0,NA,2012-01-09T08:55:51Z,65909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937510,Starksia springeri,-,Labrisomidae,long_list,-,-,-,593466,https://www.marinespecies.org/aphia.php?p=taxdetails&id=593466,Starksia springeri,"Castillo & Baldwin, 2011",accepted,Species,593466,Starksia springeri,Blenniiformes,Labrisomidae,Starksia,1,0,0,0,NA,2012-01-09T08:55:51Z,65910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937511,Starksia starcki,-,Labrisomidae,long_list,-,-,-,276387,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276387,Starksia starcki,"Gilbert, 1971",accepted,Species,276387,Starksia starcki,Blenniiformes,Labrisomidae,Starksia,1,0,0,0,NA,2008-01-15T17:27:08Z,3751,6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937512,Starksia weigti,-,Labrisomidae,long_list,-,-,-,593467,https://www.marinespecies.org/aphia.php?p=taxdetails&id=593467,Starksia weigti,"Baldwin & Castillo, 2011",accepted,Species,593467,Starksia weigti,Blenniiformes,Labrisomidae,Starksia,1,0,0,0,NA,2012-01-09T08:55:51Z,65911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938380,Cheilopogon abei,-,Exocoetidae,long_list,-,-,-,217860,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217860,Cheilopogon abei,"Parin, 1996",accepted,Species,217860,Cheilopogon abei,Beloniformes,Exocoetidae,Cheilopogon,1,0,0,0,NA,2008-01-15T17:27:08Z,15316,0,20,20,N,NA,NA,NA,NA,NA,NA,NA,NA
938381,Cheilopogon exsiliens,-,Exocoetidae,long_list,-,-,-,126381,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126381,Cheilopogon exsiliens,"(Linnaeus, 1771)",accepted,Species,126381,Cheilopogon exsiliens,Beloniformes,Exocoetidae,Cheilopogon,1,0,0,0,NA,2008-01-15T17:27:08Z,1027,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938382,Cheilopogon furcatus,-,Exocoetidae,long_list,-,-,-,159261,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159261,Cheilopogon furcatus,"(Mitchill, 1815)",accepted,Species,159261,Cheilopogon furcatus,Beloniformes,Exocoetidae,Cheilopogon,1,0,0,0,NA,2008-01-15T17:27:08Z,1028,0,20,46,N,42,S,180,e,180,w,NA,NA
938384,Cheilopogon xenopterus,-,Exocoetidae,long_list,-,-,-,272166,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272166,Cheilopogon xenopterus,"(Gilbert, 1890)",accepted,Species,272166,Cheilopogon xenopterus,Beloniformes,Exocoetidae,Cheilopogon,1,0,0,0,NA,2008-01-15T17:27:08Z,13686,0,NA,24,N,NA,NA,NA,NA,NA,NA,NA,NA
938385,Cypselurus angusticeps,-,Exocoetidae,long_list,-,-,-,278729,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278729,Cypselurus angusticeps,"Nichols & Breder, 1935",accepted,Species,278729,Cypselurus angusticeps,Beloniformes,Exocoetidae,Cypselurus,1,0,0,0,NA,2008-01-15T17:27:08Z,13690,0,20,34,N,23,S,43,E,79,W,NA,NA
938386,Cypselurus callopterus,-,Exocoetidae,long_list,-,-,-,278730,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278730,Cypselurus callopterus,"(Günther, 1866)",accepted,Species,278730,Cypselurus callopterus,Beloniformes,Exocoetidae,Cypselurus,1,0,0,0,NA,2008-01-15T17:27:08Z,13691,0,NA,31,N,2,S,114,W,78,W,NA,NA
938387,Cypselurus hexazona,-,Exocoetidae,long_list,-,-,-,278732,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278732,Cypselurus hexazona,"(Bleeker, 1853)",accepted,Species,278732,Cypselurus hexazona,Beloniformes,Exocoetidae,Cypselurus,1,0,0,0,NA,2008-01-15T17:27:08Z,15362,0,20,NA,NA,35,S,NA,NA,NA,NA,NA,NA
938388,Exocoetus obtusirostris,-,Exocoetidae,long_list,-,-,-,126384,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126384,Exocoetus obtusirostris,"Günther, 1866",accepted,Species,126384,Exocoetus obtusirostris,Beloniformes,Exocoetidae,Exocoetus,1,0,0,0,NA,2008-01-15T17:27:08Z,1031,0,20,60,N,40,S,NA,NA,NA,NA,NA,NA
938389,Exocoetus peruvianus,-,Exocoetidae,long_list,-,-,-,272168,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272168,Exocoetus peruvianus,"Parin & Shakhovskoy, 2000",accepted,Species,272168,Exocoetus peruvianus,Beloniformes,Exocoetidae,Exocoetus,1,0,0,0,NA,2008-01-15T17:27:08Z,60695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938390,Fodiator rostratus,-,Exocoetidae,long_list,-,-,-,280792,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280792,Fodiator rostratus,"(Günther, 1866)",accepted,Species,280792,Fodiator rostratus,Beloniformes,Exocoetidae,Fodiator,1,0,0,0,NA,2008-01-15T17:27:08Z,13727,0,NA,36,N,NA,NA,NA,NA,NA,NA,NA,NA
938391,Hirundichthys albimaculatus,-,Exocoetidae,long_list,-,-,-,272169,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272169,Hirundichthys albimaculatus,"(Fowler, 1934)",accepted,Species,272169,Hirundichthys albimaculatus,Beloniformes,Exocoetidae,Hirundichthys,1,0,0,0,NA,2008-01-15T17:27:08Z,13715,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938392,Hirundichthys volador,-,Exocoetidae,long_list,-,-,-,1019876,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1019876,Hirundichthys volador,"(Jordan, 1884)",accepted,Species,1019876,Hirundichthys volador,Beloniformes,Exocoetidae,Hirundichthys,1,0,0,0,NA,2020-12-15T13:07:03Z,67993,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938393,Hirundichthys speculiger,-,Exocoetidae,long_list,-,-,-,126387,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126387,Hirundichthys speculiger,"(Valenciennes, 1847)",accepted,Species,126387,Hirundichthys speculiger,Beloniformes,Exocoetidae,Hirundichthys,1,0,0,0,NA,2008-01-15T17:27:08Z,1036,0,NA,42,n,36,s,180,w,180,e,NA,NA
938395,Parexocoetus hillianus,-,Exocoetidae,long_list,-,-,-,272173,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272173,Parexocoetus hillianus,"(Gosse, 1851)",accepted,Species,272173,Parexocoetus hillianus,Beloniformes,Exocoetidae,Parexocoetus,1,0,0,0,NA,2008-01-15T17:27:08Z,53967,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938396,Parexocoetus mento,-,Exocoetidae,long_list,-,-,-,126388,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126388,Parexocoetus mento,"(Valenciennes, 1847)",accepted,Species,126388,Parexocoetus mento,Beloniformes,Exocoetidae,Parexocoetus,1,0,0,0,NA,2008-01-15T17:27:08Z,4904,0,20,30,N,23,S,20,E,178,W,NA,NA
938397,Prognichthys gibbifrons,-,Exocoetidae,long_list,-,-,-,277924,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277924,Prognichthys gibbifrons,"(Valenciennes, 1847)",accepted,Species,277924,Prognichthys gibbifrons,Beloniformes,Exocoetidae,Prognichthys,1,0,0,0,NA,2008-01-15T17:27:08Z,1038,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938398,Prognichthys glaphyrae,-,Exocoetidae,long_list,-,-,-,277925,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277925,Prognichthys glaphyrae,"Parin, 1999",accepted,Species,277925,Prognichthys glaphyrae,Beloniformes,Exocoetidae,Prognichthys,1,0,0,0,NA,2008-01-15T17:27:08Z,60690,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938399,Prognichthys occidentalis,-,Exocoetidae,long_list,-,-,-,277926,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277926,Prognichthys occidentalis,"Parin, 1999",accepted,Species,277926,Prognichthys occidentalis,Beloniformes,Exocoetidae,Prognichthys,1,0,0,0,NA,2008-01-15T17:27:08Z,60691,0,NA,40,N,40,S,NA,NA,NA,NA,NA,NA
938400,Prognichthys sealei,-,Exocoetidae,long_list,-,-,-,217874,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217874,Prognichthys sealei,"Abe, 1955",accepted,Species,217874,Prognichthys sealei,Beloniformes,Exocoetidae,Prognichthys,1,0,0,0,NA,2008-01-15T17:27:08Z,5124,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941642,Blennophis anguillaris,-,Clinidae,long_list,-,-,-,219189,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219189,Blennophis anguillaris,"(Valenciennes, 1836)",accepted,Species,219189,Blennophis anguillaris,Blenniiformes,Clinidae,Blennophis,1,0,0,0,NA,2008-01-15T17:27:08Z,26227,NA,NA,27,S,35,S,NA,NA,NA,NA,NA,NA
941643,Clinus acuminatus,-,Clinidae,long_list,-,-,-,219199,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219199,Clinus acuminatus,"(Bloch & Schneider, 1801)",accepted,Species,219199,Clinus acuminatus,Blenniiformes,Clinidae,Clinus,1,0,0,0,NA,2008-01-15T17:27:08Z,26243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941644,Clinus agilis,-,Clinidae,long_list,-,-,-,219196,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219196,Clinus agilis,"Smith, 1931",accepted,Species,219196,Clinus agilis,Blenniiformes,Clinidae,Clinus,1,1,0,0,NA,2008-01-15T17:27:08Z,26245,NA,NA,21,S,35,S,NA,NA,NA,NA,NA,NA
941645,Clinus arborescens,-,Clinidae,long_list,-,-,-,475001,https://www.marinespecies.org/aphia.php?p=taxdetails&id=475001,Clinus arborescens,"Gilchrist & Thompson, 1908",accepted,Species,475001,Clinus arborescens,Blenniiformes,Clinidae,Clinus,1,0,0,0,NA,2010-05-06T09:57:44Z,65459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941646,Clinus heterodon,-,Clinidae,long_list,-,-,-,219203,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219203,Clinus heterodon,"Valenciennes, 1836",accepted,Species,219203,Clinus heterodon,Blenniiformes,Clinidae,Clinus,1,0,0,0,NA,2008-01-15T17:27:08Z,16999,NA,NA,NA,NA,35,S,NA,NA,NA,NA,NA,NA
941647,Clinus venustris,-,Clinidae,long_list,-,-,-,219204,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219204,Clinus venustris,"Gilchrist & Thompson, 1908",accepted,Species,219204,Clinus venustris,Blenniiformes,Clinidae,Clinus,1,0,0,0,NA,2008-01-15T17:27:08Z,26256,NA,NA,27,S,35,S,NA,NA,NA,NA,NA,NA
941648,Pavoclinus pavo,-,Clinidae,long_list,-,-,-,219216,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219216,Pavoclinus pavo,"(Gilchrist & Thompson, 1908)",accepted,Species,219216,Pavoclinus pavo,Blenniiformes,Clinidae,Pavoclinus,1,0,0,0,NA,2008-01-15T17:27:08Z,26266,NA,NA,27,S,35,S,NA,NA,NA,NA,NA,NA
941651,Cancelloxus longior,-,Clinidae,long_list,-,-,-,278868,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278868,Cancelloxus longior,"Prochazka & Griffiths, 1991",accepted,Species,278868,Cancelloxus longior,Blenniiformes,Clinidae,Cancelloxus,1,0,0,0,NA,2008-01-15T17:27:08Z,59428,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941981,Ambassis miops,-,Ambassidae,long_list,-,-,-,277738,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277738,Ambassis miops,"Günther, 1872",accepted,Species,277738,Ambassis miops,Ovalentaria incertae sedis,Ambassidae,Ambassis,1,1,1,0,NA,2008-01-15T17:27:08Z,9234,0,2,26,N,27,S,75,E,172,W,NA,NA
941983,Planiliza melinoptera,-,Mugilidae,long_list,-,-,-,1509596,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509596,Planiliza melinoptera,"(Valenciennes, 1836)",accepted,Species,1509596,Planiliza melinoptera,Mugiliformes,Mugilidae,Planiliza,1,1,1,0,NA,2021-05-09T15:48:23Z,5655,0,5,20,S,30,S,NA,NA,NA,NA,NA,NA
942584,Axoclinus multicinctus,-,Tripterygiidae,long_list,-,-,-,279848,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279848,Axoclinus multicinctus,"Allen & Robertson, 1992",accepted,Species,279848,Axoclinus multicinctus,Blenniiformes,Tripterygiidae,Axoclinus,1,0,0,0,NA,2008-01-15T17:27:08Z,46548,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942585,Emblemaria hyltoni,-,Chaenopsidae,long_list,-,-,-,280650,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280650,Emblemaria hyltoni,"Johnson & Greenfield, 1976",accepted,Species,280650,Emblemaria hyltoni,Blenniiformes,Chaenopsidae,Emblemaria,1,0,0,0,NA,2008-01-15T17:27:08Z,47266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942586,Emblemariopsis bahamensis,-,Chaenopsidae,long_list,-,-,-,280658,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280658,Emblemariopsis bahamensis,"Stephens, 1961",accepted,Species,280658,Emblemariopsis bahamensis,Blenniiformes,Chaenopsidae,Emblemariopsis,1,0,0,0,NA,2008-01-15T17:27:08Z,3716,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942587,Emblemariopsis pricei,-,Chaenopsidae,long_list,-,-,-,280663,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280663,Emblemariopsis pricei,"Greenfield, 1975",accepted,Species,280663,Emblemariopsis pricei,Blenniiformes,Chaenopsidae,Emblemariopsis,1,0,0,0,NA,2008-01-15T17:27:08Z,57925,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942588,Stathmonotus gymnodermis,-,Chaenopsidae,long_list,-,-,-,282870,https://www.marinespecies.org/aphia.php?p=taxdetails&id=282870,Stathmonotus gymnodermis,"Springer, 1955",accepted,Species,282870,Stathmonotus gymnodermis,Blenniiformes,Chaenopsidae,Stathmonotus,1,0,0,0,NA,2008-01-15T17:27:08Z,16458,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942858,Etrumeus makiawa,-,Dussumieriidae,long_list,-,-,-,712436,https://www.marinespecies.org/aphia.php?p=taxdetails&id=712436,Etrumeus makiawa,"Randall & DiBattista, 2012",accepted,Species,712436,Etrumeus makiawa,Clupeiformes,Dussumieriidae,Etrumeus,1,0,0,0,NA,2012-12-21T12:57:20Z,66442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942859,Etrumeus micropus,-,Dussumieriidae,long_list,-,-,-,217442,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217442,Etrumeus micropus,"(Temminck & Schlegel, 1846)",accepted,Species,217442,Etrumeus micropus,Clupeiformes,Dussumieriidae,Etrumeus,1,0,0,0,NA,2008-01-15T17:27:08Z,60868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942923,Emblemaria vitta,-,Chaenopsidae,long_list,-,-,-,280656,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280656,Emblemaria vitta,"Williams, 2002",accepted,Species,280656,Emblemaria vitta,Blenniiformes,Chaenopsidae,Emblemaria,1,0,0,0,NA,2008-01-15T17:27:08Z,60577,26,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942924,Emblemariopsis arawak,-,Chaenopsidae,long_list,-,-,-,593473,https://www.marinespecies.org/aphia.php?p=taxdetails&id=593473,Emblemariopsis arawak,"Victor, 2010",accepted,Species,593473,Emblemariopsis arawak,Blenniiformes,Chaenopsidae,Emblemariopsis,1,0,0,0,NA,2012-01-09T08:55:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942925,Emblemariopsis ruetzleri,-,Chaenopsidae,long_list,-,-,-,280666,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280666,Emblemariopsis ruetzleri,"Tyler & Tyler, 1997",accepted,Species,280666,Emblemariopsis ruetzleri,Blenniiformes,Chaenopsidae,Emblemariopsis,1,0,0,0,NA,2008-01-15T17:27:08Z,60579,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942926,Emblemariopsis carib,-,Chaenopsidae,long_list,-,-,-,593472,https://www.marinespecies.org/aphia.php?p=taxdetails&id=593472,Emblemariopsis carib,"Victor, 2010",accepted,Species,593472,Emblemariopsis carib,Blenniiformes,Chaenopsidae,Emblemariopsis,1,0,0,0,NA,2012-01-09T08:55:51Z,65877,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943113,Arius manillensis,-,Ariidae,long_list,-,-,-,275580,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275580,Arius manillensis,"Valenciennes, 1840",accepted,Species,275580,Arius manillensis,Siluriformes,Ariidae,Arius,1,1,1,0,NA,2008-01-15T17:27:08Z,27634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944221,Pterodroma sandwichensis,-,Procellariidae,long_list,-,-,-,405108,https://www.marinespecies.org/aphia.php?p=taxdetails&id=405108,Pterodroma sandwichensis,"(Ridgway, 1884)",accepted,Species,405108,Pterodroma sandwichensis,Procellariiformes,Procellariidae,Pterodroma,1,NA,NA,1,NA,2009-06-23T10:03:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948019,Bathylagus antarcticus,-,Bathylagidae,long_list,-,-,-,234631,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234631,Bathylagus antarcticus,"Günther, 1878",accepted,Species,234631,Bathylagus antarcticus,Argentiniformes,Bathylagidae,Bathylagus,1,0,0,0,NA,2008-01-15T17:27:08Z,6960,0,4000,45,S,74,S,NA,NA,NA,NA,NA,NA
948021,Careproctus continentalis,-,Liparidae,long_list,-,-,-,274417,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274417,Careproctus continentalis,"Andriashev & Prirodina, 1990",accepted,Species,274417,Careproctus continentalis,Perciformes,Liparidae,Careproctus,1,0,0,0,NA,2008-01-15T17:27:08Z,54875,425,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948022,Careproctus longipectoralis,-,Liparidae,long_list,-,-,-,274438,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274438,Careproctus longipectoralis,"Duhamel, 1992",accepted,Species,274438,Careproctus longipectoralis,Perciformes,Liparidae,Careproctus,1,0,0,0,NA,2008-01-15T17:27:08Z,56201,NA,2037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948023,Electrona paucirastra,-,Myctophidae,long_list,-,-,-,234779,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234779,Electrona paucirastra,"Bolin, 1962",accepted,Species,234779,Electrona paucirastra,Myctophiformes,Myctophidae,Electrona,1,0,0,0,NA,2008-01-15T17:27:08Z,6986,0,NA,35,S,48,S,NA,NA,NA,NA,NA,NA
948024,Electrona subaspera,-,Myctophidae,long_list,-,-,-,234791,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234791,Electrona subaspera,"(Günther, 1864)",accepted,Species,234791,Electrona subaspera,Myctophiformes,Myctophidae,Electrona,1,0,0,0,NA,2008-01-15T17:27:08Z,6987,0,NA,47,S,62,S,NA,NA,NA,NA,NA,NA
948025,Gymnoscopelus braueri,-,Myctophidae,long_list,-,-,-,234642,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234642,Gymnoscopelus braueri,"(Lönnberg, 1905)",accepted,Species,234642,Gymnoscopelus braueri,Myctophiformes,Myctophidae,Gymnoscopelus,1,0,0,0,NA,2008-01-15T17:27:08Z,6989,NA,2700,33,S,78,S,NA,NA,NA,NA,NA,NA
948026,Gymnoscopelus opisthopterus,-,Myctophidae,long_list,-,-,-,234749,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234749,Gymnoscopelus opisthopterus,"Fraser-Brunner, 1949",accepted,Species,234749,Gymnoscopelus opisthopterus,Myctophiformes,Myctophidae,Gymnoscopelus,1,0,0,0,NA,2008-01-15T17:27:08Z,6991,550,900,40,S,75,S,NA,NA,NA,NA,NA,NA
948027,Lycenchelys aratrirostris,-,Zoarcidae,long_list,-,-,-,234669,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234669,Lycenchelys aratrirostris,"Andriashev & Permitin, 1968",accepted,Species,234669,Lycenchelys aratrirostris,Perciformes,Zoarcidae,Lycenchelys,1,0,0,0,NA,2008-01-15T17:27:08Z,7016,NA,583,60,S,73,S,63,W,139,E,NA,NA
948029,Lycenchelys tristichodon,-,Zoarcidae,long_list,-,-,-,234739,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234739,Lycenchelys tristichodon,"DeWitt & Hureau, 1979",accepted,Species,234739,Lycenchelys tristichodon,Perciformes,Zoarcidae,Lycenchelys,1,0,0,0,NA,2008-01-15T17:27:08Z,7022,NA,650,67,S,68,S,NA,NA,NA,NA,NA,NA
948030,Lycodichthys antarcticus,-,Zoarcidae,long_list,-,-,-,234759,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234759,Lycodichthys antarcticus,"Pappenheim, 1911",accepted,Species,234759,Lycodichthys antarcticus,Perciformes,Zoarcidae,Lycodichthys,1,0,0,0,NA,2008-01-15T17:27:08Z,7026,195,540,60,S,74,S,NA,NA,NA,NA,NA,NA
948031,Macrourus whitsoni,-,Macrouridae,long_list,-,-,-,234606,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234606,Macrourus whitsoni,"(Regan, 1913)",accepted,Species,234606,Macrourus whitsoni,Gadiformes,Macrouridae,Macrourus,1,0,0,0,NA,2008-01-15T17:27:08Z,7139,400,3185,47,S,79,S,180,W,180,E,NA,NA
