ncbi_taxon_id,species,subspecies,family_x,target_list_status,sequencing_status,synonym,publication_id,aphia_id,url,scientificname,authority,status,rank,valid_AphiaID,valid_name,order,family_y,genus,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,modified
430082,Lepidotrigla cavillone,-,Triglidae,long_list,-,-,-,127264.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127264,Lepidotrigla cavillone,"(Lacepède, 1801)",accepted,Species,127264.0,Lepidotrigla cavillone,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1176749,Lepidotrigla dieuzeidei,-,Triglidae,long_list,-,-,-,127265.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127265,Lepidotrigla dieuzeidei,"Blanc & Hureau, 1973",accepted,Species,127265.0,Lepidotrigla dieuzeidei,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
990601,Lepidotrigla faurei,-,Triglidae,long_list,-,-,-,218123.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218123,Lepidotrigla faurei,"Gilchrist & Thompson, 1914",accepted,Species,218123.0,Lepidotrigla faurei,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
548260,Lepidotrigla grandis,-,Triglidae,long_list,-,-,-,274891.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274891,Lepidotrigla grandis,"Ogilby, 1910",accepted,Species,274891.0,Lepidotrigla grandis,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1609324,Lepidotrigla guentheri,-,Triglidae,long_list,-,-,-,274892.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274892,Lepidotrigla guentheri,"Hilgendorf, 1879",accepted,Species,274892.0,Lepidotrigla guentheri,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1585500,Lepidotrigla hime,-,Triglidae,long_list,-,-,-,274893.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274893,Lepidotrigla hime,"Matsubara & Hiyama, 1932",accepted,Species,274893.0,Lepidotrigla hime,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1609325,Lepidotrigla japonica,-,Triglidae,long_list,-,-,-,309405.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=309405,Prionotus japonicus,"Bleeker, 1854",unaccepted,Species,274894.0,Lepidotrigla japonica,Perciformes,Triglidae,Prionotus,1.0,0.0,0.0,0.0,,2017-08-17T13:35:34.540Z
2202272,Lepidotrigla kanagashira,-,Triglidae,long_list,-,-,-,274896.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274896,Lepidotrigla kanagashira,"Kamohara, 1936",accepted,Species,274896.0,Lepidotrigla kanagashira,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1522389,Lepidotrigla kishinouyi,-,Triglidae,long_list,-,-,-,274897.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274897,Lepidotrigla kishinouyi,"Snyder, 1911",accepted,Species,274897.0,Lepidotrigla kishinouyi,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2202273,Lepidotrigla longifaciata,-,Triglidae,long_list,-,-,-,274900.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274900,Lepidotrigla longifaciata,"Yatou, 1981",accepted,Species,274900.0,Lepidotrigla longifaciata,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1188025,Lepidotrigla longimana,-,Triglidae,long_list,-,-,-,274901.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274901,Lepidotrigla longimana,"Li, 1981",accepted,Species,274901.0,Lepidotrigla longimana,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1585608,Lepidotrigla marisinensis,-,Triglidae,long_list,-,-,-,274904.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274904,Lepidotrigla marisinensis,"(Fowler, 1938)",accepted,Species,274904.0,Lepidotrigla marisinensis,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
255557,Lepidotrigla microptera,-,Triglidae,long_list,-,-,-,274905.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274905,Lepidotrigla microptera,"Günther, 1873",accepted,Species,274905.0,Lepidotrigla microptera,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2593312,Lepidotrigla modesta,-,Triglidae,long_list,-,-,-,274906.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274906,Lepidotrigla modesta,"Waite, 1899",accepted,Species,274906.0,Lepidotrigla modesta,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
334936,Lepidotrigla mulhalli,-,Triglidae,long_list,-,-,-,274907.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274907,Lepidotrigla mulhalli,"MacLeay, 1884",accepted,Species,274907.0,Lepidotrigla mulhalli,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1003750,Lepidotrigla multispinosa,-,Triglidae,long_list,-,-,-,218128.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218128,Lepidotrigla multispinosa,"Smith, 1934",accepted,Species,218128.0,Lepidotrigla multispinosa,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
548263,Lepidotrigla papilio,-,Triglidae,long_list,-,-,-,274911.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274911,Lepidotrigla papilio,"(Cuvier, 1829)",accepted,Species,274911.0,Lepidotrigla papilio,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1522390,Lepidotrigla punctipectoralis,-,Triglidae,long_list,-,-,-,274914.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274914,Lepidotrigla punctipectoralis,"Fowler, 1938",accepted,Species,274914.0,Lepidotrigla punctipectoralis,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
274729,Lepidotrigla spinosa,-,Triglidae,long_list,-,-,-,274919.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274919,Lepidotrigla spinosa,"Gomon, 1987",accepted,Species,274919.0,Lepidotrigla spinosa,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
334937,Lepidotrigla vanessa,-,Triglidae,long_list,-,-,-,274921.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274921,Lepidotrigla vanessa,"(Richardson, 1839)",accepted,Species,274921.0,Lepidotrigla vanessa,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
3001214,Lepidotrigla venusta,-,Triglidae,long_list,-,-,-,274923.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274923,Lepidotrigla venusta,"Fowler, 1938",accepted,Species,274923.0,Lepidotrigla venusta,Perciformes,Triglidae,Lepidotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1459834,Prionotus alatus,-,Triglidae,long_list,-,-,-,159570.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159570,Prionotus alatus,"Goode & Bean, 1883",accepted,Species,159570.0,Prionotus alatus,Perciformes,Triglidae,Prionotus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1897795,Prionotus albirostris,-,Triglidae,long_list,-,-,-,276278.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276278,Prionotus albirostris,"Jordan & Bollman, 1890",accepted,Species,276278.0,Prionotus albirostris,Perciformes,Triglidae,Prionotus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1266880,Prionotus carolinus,-,Triglidae,long_list,-,-,-,159571.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159571,Prionotus carolinus,"(Linnaeus, 1771)",accepted,Species,159571.0,Prionotus carolinus,Perciformes,Triglidae,Prionotus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1266881,Prionotus evolans,-,Triglidae,long_list,-,-,-,159572.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159572,Prionotus evolans,"(Linnaeus, 1766)",accepted,Species,159572.0,Prionotus evolans,Perciformes,Triglidae,Prionotus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1897796,Prionotus longispinosus,-,Triglidae,long_list,-,-,-,276282.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276282,Prionotus longispinosus,"Teague, 1951",accepted,Species,276282.0,Prionotus longispinosus,Perciformes,Triglidae,Prionotus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1897797,Prionotus martis,-,Triglidae,long_list,-,-,-,276283.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276283,Prionotus martis,"Ginsburg, 1950",accepted,Species,276283.0,Prionotus martis,Perciformes,Triglidae,Prionotus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
586852,Prionotus ophryas,-,Triglidae,long_list,-,-,-,159573.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159573,Prionotus ophryas,"Jordan & Swain, 1885",accepted,Species,159573.0,Prionotus ophryas,Perciformes,Triglidae,Prionotus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1897798,Prionotus paralatus,-,Triglidae,long_list,-,-,-,276287.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276287,Prionotus paralatus,"Ginsburg, 1950",accepted,Species,276287.0,Prionotus paralatus,Perciformes,Triglidae,Prionotus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1154661,Prionotus punctatus,-,Triglidae,long_list,-,-,-,276288.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276288,Prionotus punctatus,"(Bloch, 1793)",accepted,Species,276288.0,Prionotus punctatus,Perciformes,Triglidae,Prionotus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1897799,Prionotus roseus,-,Triglidae,long_list,-,-,-,159574.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159574,Prionotus roseus,"Jordan & Evermann, 1887",accepted,Species,159574.0,Prionotus roseus,Perciformes,Triglidae,Prionotus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1412989,Prionotus rubio,-,Triglidae,long_list,-,-,-,276289.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276289,Prionotus rubio,"Jordan, 1886",accepted,Species,276289.0,Prionotus rubio,Perciformes,Triglidae,Prionotus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1897800,Prionotus ruscarius,-,Triglidae,long_list,-,-,-,276290.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276290,Prionotus ruscarius,"Gilbert & Starks, 1904",accepted,Species,276290.0,Prionotus ruscarius,Perciformes,Triglidae,Prionotus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
482915,Prionotus scitulus,-,Triglidae,long_list,-,-,-,159575.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159575,Prionotus scitulus,"Jordan & Gilbert, 1882",accepted,Species,159575.0,Prionotus scitulus,Perciformes,Triglidae,Prionotus,1.0,0.0,0.0,0.0,,2017-08-18T10:28:24.920Z
1459835,Prionotus stearnsi,-,Triglidae,long_list,-,-,-,159576.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159576,Prionotus stearnsi,"Jordan & Swain, 1885",accepted,Species,159576.0,Prionotus stearnsi,Perciformes,Triglidae,Prionotus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
320588,Prionotus stephanophrys,-,Triglidae,long_list,-,-,-,276291.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276291,Prionotus stephanophrys,"Lockington, 1881",accepted,Species,276291.0,Prionotus stephanophrys,Perciformes,Triglidae,Prionotus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1897801,Prionotus tribulus,-,Triglidae,long_list,-,-,-,159577.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159577,Prionotus tribulus,"Cuvier, 1829",accepted,Species,159577.0,Prionotus tribulus,Perciformes,Triglidae,Prionotus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1897802,Pterygotrigla andertoni,-,Triglidae,long_list,-,-,-,277040.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277040,Pterygotrigla andertoni,"Waite, 1910",accepted,Species,277040.0,Pterygotrigla andertoni,Perciformes,Triglidae,Pterygotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1367116,Pterygotrigla hemisticta,-,Triglidae,long_list,-,-,-,277041.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277041,Pterygotrigla hemisticta,"(Temminck & Schlegel, 1843)",accepted,Species,277041.0,Pterygotrigla hemisticta,Perciformes,Triglidae,Pterygotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2705309,Pterygotrigla macrolepidota,-,Triglidae,long_list,-,-,-,277044.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277044,Pterygotrigla macrolepidota,"(Kamohara, 1938)",accepted,Species,277044.0,Pterygotrigla macrolepidota,Perciformes,Triglidae,Pterygotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1585618,Pterygotrigla macrorhynchus,-,Triglidae,long_list,-,-,-,214688.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=214688,Pterygotrigla macrorhynchus,"Kamohara, 1936",accepted,Species,214688.0,Pterygotrigla macrorhynchus,Perciformes,Triglidae,Pterygotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1522388,Pterygotrigla multipunctata,-,Triglidae,long_list,-,-,-,277047.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277047,Pterygotrigla multipunctata,"Yatou & Yamakawa, 1983",accepted,Species,277047.0,Pterygotrigla multipunctata,Perciformes,Triglidae,Pterygotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
334939,Pterygotrigla pauli,-,Triglidae,long_list,-,-,-,277048.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277048,Pterygotrigla pauli,"Hardy, 1982",accepted,Species,277048.0,Pterygotrigla pauli,Perciformes,Triglidae,Pterygotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
334940,Pterygotrigla polyommata,-,Triglidae,long_list,-,-,-,277050.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277050,Pterygotrigla polyommata,"(Richardson, 1839)",accepted,Species,277050.0,Pterygotrigla polyommata,Perciformes,Triglidae,Pterygotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1585512,Pterygotrigla ryukyuensis,-,Triglidae,long_list,-,-,-,277052.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277052,Pterygotrigla ryukyuensis,"Matsubara & Hiyama, 1932",accepted,Species,277052.0,Pterygotrigla ryukyuensis,Perciformes,Triglidae,Pterygotrigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
430084,Trigla lyra,-,Triglidae,long_list,-,-,-,127266.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127266,Trigla lyra,"Linnaeus, 1758",accepted,Species,127266.0,Trigla lyra,Perciformes,Triglidae,Trigla,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2250092,Astroscopus guttatus,-,Uranoscopidae,long_list,-,-,-,159251.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159251,Astroscopus guttatus,"Abbott, 1860",accepted,Species,159251.0,Astroscopus guttatus,Perciformes,Uranoscopidae,Astroscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1206928,Astroscopus ygraecum,-,Uranoscopidae,long_list,-,-,-,159252.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159252,Astroscopus ygraecum,"(Cuvier, 1829)",accepted,Species,159252.0,Astroscopus ygraecum,Perciformes,Uranoscopidae,Astroscopus,1.0,0.0,0.0,0.0,,2021-08-06T07:01:50.827Z
2838353,Astroscopus zephyreus,-,Uranoscopidae,long_list,-,-,-,275976.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275976,Astroscopus zephyreus,"Gilbert & Starks, 1897",accepted,Species,275976.0,Astroscopus zephyreus,Perciformes,Uranoscopidae,Astroscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2696657,Genyagnus monopterygius,-,Uranoscopidae,long_list,-,-,-,280828.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280828,Genyagnus monopterygius,"(Schneider, 1801)",accepted,Species,280828.0,Genyagnus monopterygius,Perciformes,Uranoscopidae,Genyagnus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2578292,Ichthyscopus barbatus,-,Uranoscopidae,long_list,-,-,-,281145.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=281145,Ichthyscopus barbatus,"Mees, 1960",accepted,Species,281145.0,Ichthyscopus barbatus,Perciformes,Uranoscopidae,Ichthyscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
270582,Ichthyscopus lebeck,-,Uranoscopidae,long_list,-,-,-,281148.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=281148,Ichthyscopus lebeck,"(Bloch & Schneider, 1801)",accepted,Species,281148.0,Ichthyscopus lebeck,Perciformes,Uranoscopidae,Ichthyscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2578293,Ichthyscopus nigripinnis,-,Uranoscopidae,long_list,-,-,-,281150.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=281150,Ichthyscopus nigripinnis,"Gomon & Johnson, 1999",accepted,Species,281150.0,Ichthyscopus nigripinnis,Perciformes,Uranoscopidae,Ichthyscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2814452,Ichthyscopus pollicaris,-,Uranoscopidae,long_list,-,-,-,1523883.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1523883,Ichthyscopus pollicaris,"Vilasri, Ho, Kawai & Gomon, 2019",accepted,Species,1523883.0,Ichthyscopus pollicaris,Perciformes,Uranoscopidae,Ichthyscopus,1.0,0.0,0.0,0.0,,2021-08-02T11:51:07.190Z
1772028,Ichthyscopus sannio,-,Uranoscopidae,long_list,-,-,-,281151.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=281151,Ichthyscopus sannio,"Whitley, 1936",accepted,Species,281151.0,Ichthyscopus sannio,Perciformes,Uranoscopidae,Ichthyscopus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
348052,Kathetostoma albigutta,-,Uranoscopidae,long_list,-,-,-,159255.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159255,Kathetostoma albigutta,"Bean, 1892",accepted,Species,159255.0,Kathetostoma albigutta,Perciformes,Uranoscopidae,Kathetostoma,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
348051,Kathetostoma averruncus,-,Uranoscopidae,long_list,-,-,-,275989.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275989,Kathetostoma averruncus,"Jordan & Bollman, 1890",accepted,Species,275989.0,Kathetostoma averruncus,Perciformes,Uranoscopidae,Kathetostoma,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2696612,Kathetostoma binigrasella,-,Uranoscopidae,long_list,-,-,-,712800.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=712800,Kathetostoma binigrasella,"Gomon & Roberts, 2011",accepted,Species,712800.0,Kathetostoma binigrasella,Perciformes,Uranoscopidae,Kathetostoma,1.0,0.0,0.0,0.0,,2012-12-21T12:57:20.013Z
348048,Kathetostoma canaster,-,Uranoscopidae,long_list,-,-,-,275990.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275990,Kathetostoma canaster,"Gomon & Last, 1987",accepted,Species,275990.0,Kathetostoma canaster,Perciformes,Uranoscopidae,Kathetostoma,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
348046,Kathetostoma giganteum,-,Uranoscopidae,long_list,-,-,-,275992.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275992,Kathetostoma giganteum,"Haast, 1873",accepted,Species,275992.0,Kathetostoma giganteum,Perciformes,Uranoscopidae,Kathetostoma,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
348049,Kathetostoma laeve,-,Uranoscopidae,long_list,-,-,-,275993.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275993,Kathetostoma laeve,"(Bloch & Schneider, 1801)",accepted,Species,275993.0,Kathetostoma laeve,Perciformes,Uranoscopidae,Kathetostoma,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
348050,Kathetostoma nigrofasciatum,-,Uranoscopidae,long_list,-,-,-,275994.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=275994,Kathetostoma nigrofasciatum,"Waite & McCulloch, 1915",accepted,Species,275994.0,Kathetostoma nigrofasciatum,Perciformes,Uranoscopidae,Kathetostoma,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2578404,Pleuroscopus pseudodorsalis,-,Uranoscopidae,long_list,-,-,-,219165.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219165,Pleuroscopus pseudodorsalis,"Barnard, 1927",accepted,Species,219165.0,Pleuroscopus pseudodorsalis,Perciformes,Uranoscopidae,Pleuroscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2202279,Uranoscopus affinis,-,Uranoscopidae,long_list,-,-,-,274028.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274028,Uranoscopus affinis,"Cuvier, 1829",accepted,Species,274028.0,Uranoscopus affinis,Perciformes,Uranoscopidae,Uranoscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
206136,Uranoscopus albesca,-,Uranoscopidae,long_list,-,-,-,274029.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274029,Uranoscopus albesca,"Regan, 1915",accepted,Species,274029.0,Uranoscopus albesca,Perciformes,Uranoscopidae,Uranoscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
990647,Uranoscopus archionema,-,Uranoscopidae,long_list,-,-,-,219168.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219168,Uranoscopus archionema,"Regan, 1921",accepted,Species,219168.0,Uranoscopus archionema,Perciformes,Uranoscopidae,Uranoscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1633487,Uranoscopus bicinctus,-,Uranoscopidae,long_list,-,-,-,274031.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274031,Uranoscopus bicinctus,"Temminck & Schlegel, 1843",accepted,Species,274031.0,Uranoscopus bicinctus,Perciformes,Uranoscopidae,Uranoscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
390381,Uranoscopus cadenati,-,Uranoscopidae,long_list,-,-,-,274032.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274032,Uranoscopus cadenati,"Poll, 1959",accepted,Species,274032.0,Uranoscopus cadenati,Perciformes,Uranoscopidae,Uranoscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1522413,Uranoscopus chinensis,-,Uranoscopidae,long_list,-,-,-,274033.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274033,Uranoscopus chinensis,"Guichenot, 1882",accepted,Species,274033.0,Uranoscopus chinensis,Perciformes,Uranoscopidae,Uranoscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1633488,Uranoscopus cognatus,-,Uranoscopidae,long_list,-,-,-,274034.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274034,Uranoscopus cognatus,"Cantor, 1849",accepted,Species,274034.0,Uranoscopus cognatus,Perciformes,Uranoscopidae,Uranoscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2067709,Uranoscopus fuscomaculatus,-,Uranoscopidae,long_list,-,-,-,274038.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274038,Uranoscopus fuscomaculatus,"Kner, 1868",accepted,Species,274038.0,Uranoscopus fuscomaculatus,Perciformes,Uranoscopidae,Uranoscopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
